0	2619.000000
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	2704.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	2533.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	2209.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	1773.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	3257.000000
59	0.000000
60	0.000000
61	0.000000
62	3408.000000
63	0.000000
64	0.000000
65	3187.000000
66	0.000000
67	2338.000000
68	3234.000000
69	4713.000000
70	0.000000
71	3463.000000
72	2759.000000
73	4378.000000
74	6608.000000
75	5336.000000
76	2926.000000
77	4271.000000
78	5303.000000
79	7217.000000
80	3898.000000
81	7976.000000
82	5599.000000
83	10791.000000
84	2777.000000
85	11160.000000
86	10258.000000
87	16291.000000
88	12552.000000
89	9848.000000
90	10114.000000
91	8217.000000
92	16330.000000
93	12832.000000
94	16723.000000
95	13308.000000
96	4749.000000
97	19858.000000
98	12098.000000
99	12606.000000
100	16091.000000
101	13488.000000
102	14230.000000
103	10294.000000
104	15478.000000
105	10684.000000
106	10772.000000
107	15800.000000
108	5117.000000
109	8368.000000
110	9278.000000
111	9158.000000
112	9871.000000
113	5841.000000
114	5377.000000
115	9639.000000
116	4480.000000
117	4538.000000
118	4750.000000
119	4536.000000
120	10011.000000
121	5496.000000
122	0.000000
123	4805.000000
124	5802.000000
125	0.000000
126	5120.000000
127	4465.000000
128	0.000000
129	4808.000000
130	0.000000
131	5354.000000
132	4389.000000
133	0.000000
134	6127.000000
135	0.000000
136	0.000000
137	4596.000000
138	0.000000
139	4365.000000
140	0.000000
141	0.000000
142	5770.000000
143	4812.000000
144	0.000000
145	0.000000
146	4740.000000
147	0.000000
148	0.000000
149	6379.000000
150	5195.000000
151	0.000000
152	0.000000
153	4295.000000
154	0.000000
155	4628.000000
156	0.000000
157	4809.000000
158	0.000000
159	3861.000000
160	0.000000
161	0.000000
162	0.000000
163	5081.000000
164	0.000000
165	0.000000
166	5240.000000
167	0.000000
168	3131.000000
169	4479.000000
170	0.000000
171	0.000000
172	0.000000
173	4651.000000
174	0.000000
175	2886.000000
176	0.000000
177	0.000000
178	0.000000
179	0.000000
180	9073.000000
181	0.000000
182	0.000000
183	0.000000
184	0.000000
185	0.000000
186	6311.000000
187	0.000000
188	2937.000000
189	0.000000
190	0.000000
191	0.000000
192	0.000000
193	5701.000000
194	0.000000
195	0.000000
196	0.000000
197	0.000000
198	5082.000000
199	0.000000
200	2515.000000
201	0.000000
202	0.000000
203	3368.000000
204	0.000000
205	3472.000000
206	0.000000
207	0.000000
208	1937.000000
209	0.000000
210	2209.000000
211	0.000000
212	0.000000
213	3977.000000
214	0.000000
215	3346.000000
216	0.000000
217	1992.000000
218	0.000000
219	0.000000
220	3271.000000
221	0.000000
222	2580.000000
223	0.000000
224	0.000000
225	2773.000000
226	0.000000
227	2287.000000
228	0.000000
229	3603.000000
230	0.000000
231	2000.000000
232	0.000000
233	2931.000000
234	0.000000
235	2983.000000
236	0.000000
237	0.000000
238	3141.000000
239	0.000000
240	2827.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	2746.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
