0	649.000000	629.000000	585.000000
1	651.000000	613.000000	669.000000
2	651.000000	699.000000	652.000000
3	620.000000	621.000000	640.000000
4	618.000000	628.000000	429.000000
5	638.000000	562.000000	556.000000
6	523.000000	521.000000	672.000000
7	651.000000	677.000000	793.000000
8	655.000000	443.000000	0.000000
9	626.000000	1085.000000	966.000000
10	671.000000	659.000000	1145.000000
11	722.000000	0.000000	0.000000
12	684.000000	790.000000	1299.000000
13	667.000000	960.000000	0.000000
14	686.000000	0.000000	0.000000
15	701.000000	1058.000000	1502.000000
16	397.000000	0.000000	0.000000
17	811.000000	1259.000000	1623.000000
18	422.000000	0.000000	0.000000
19	984.000000	1290.000000	0.000000
20	479.000000	0.000000	1768.000000
21	558.000000	1443.000000	0.000000
22	566.000000	0.000000	0.000000
23	662.000000	1512.000000	1839.000000
24	707.000000	0.000000	0.000000
25	834.000000	0.000000	0.000000
26	0.000000	1626.000000	2035.000000
27	846.000000	0.000000	0.000000
28	861.000000	1823.000000	0.000000
29	917.000000	0.000000	2277.000000
30	0.000000	0.000000	0.000000
31	956.000000	0.000000	0.000000
32	1020.000000	1995.000000	0.000000
33	0.000000	0.000000	2345.000000
34	983.000000	0.000000	0.000000
35	1037.000000	2157.000000	0.000000
36	0.000000	0.000000	0.000000
37	1061.000000	0.000000	2431.000000
38	0.000000	2315.000000	0.000000
39	1028.000000	0.000000	0.000000
40	1091.000000	0.000000	0.000000
41	0.000000	0.000000	2625.000000
42	1201.000000	2417.000000	0.000000
43	0.000000	0.000000	0.000000
44	1258.000000	0.000000	0.000000
45	0.000000	0.000000	2797.000000
46	1341.000000	2543.000000	0.000000
47	0.000000	0.000000	0.000000
48	1342.000000	0.000000	0.000000
49	0.000000	0.000000	2930.000000
50	1427.000000	2623.000000	0.000000
51	0.000000	0.000000	0.000000
52	0.000000	0.000000	0.000000
53	1505.000000	0.000000	0.000000
54	0.000000	2817.000000	0.000000
55	1570.000000	0.000000	3307.000000
56	0.000000	0.000000	0.000000
57	0.000000	0.000000	0.000000
58	1676.000000	0.000000	0.000000
59	0.000000	3065.000000	0.000000
60	1827.000000	0.000000	3356.000000
61	0.000000	0.000000	0.000000
62	0.000000	0.000000	0.000000
63	1955.000000	0.000000	0.000000
64	0.000000	3241.000000	0.000000
65	0.000000	0.000000	3578.000000
66	1942.000000	0.000000	0.000000
67	0.000000	0.000000	0.000000
68	0.000000	0.000000	0.000000
69	0.000000	3179.000000	0.000000
70	2151.000000	0.000000	0.000000
71	0.000000	0.000000	3627.000000
72	0.000000	0.000000	0.000000
73	2255.000000	2972.000000	0.000000
74	0.000000	0.000000	0.000000
75	0.000000	0.000000	0.000000
76	0.000000	0.000000	3356.000000
77	2348.000000	0.000000	0.000000
78	0.000000	3031.000000	0.000000
79	0.000000	0.000000	0.000000
80	0.000000	0.000000	0.000000
81	2516.000000	0.000000	3464.000000
82	0.000000	0.000000	0.000000
83	0.000000	2888.000000	0.000000
84	0.000000	0.000000	0.000000
85	2656.000000	0.000000	0.000000
86	0.000000	0.000000	3317.000000
87	0.000000	3056.000000	0.000000
88	0.000000	0.000000	0.000000
89	2821.000000	0.000000	0.000000
90	0.000000	0.000000	0.000000
91	0.000000	0.000000	3223.000000
92	0.000000	3157.000000	0.000000
93	0.000000	0.000000	0.000000
94	2954.000000	0.000000	0.000000
95	0.000000	0.000000	0.000000
96	0.000000	0.000000	3376.000000
97	0.000000	3005.000000	0.000000
98	0.000000	0.000000	0.000000
99	3211.000000	0.000000	0.000000
100	0.000000	0.000000	0.000000
101	0.000000	2998.000000	0.000000
102	0.000000	0.000000	3386.000000
103	0.000000	0.000000	0.000000
104	3329.000000	0.000000	0.000000
105	0.000000	0.000000	0.000000
106	0.000000	2857.000000	3210.000000
107	0.000000	0.000000	0.000000
108	0.000000	0.000000	0.000000
109	3215.000000	0.000000	0.000000
110	0.000000	2881.000000	0.000000
111	0.000000	0.000000	3103.000000
112	0.000000	0.000000	0.000000
113	0.000000	0.000000	0.000000
114	3274.000000	2759.000000	0.000000
115	0.000000	0.000000	2767.000000
116	0.000000	0.000000	0.000000
117	0.000000	0.000000	0.000000
118	0.000000	2669.000000	0.000000
119	3367.000000	0.000000	0.000000
120	0.000000	0.000000	2758.000000
121	0.000000	0.000000	0.000000
122	0.000000	0.000000	0.000000
123	0.000000	2710.000000	0.000000
124	3343.000000	0.000000	2566.000000
125	0.000000	0.000000	0.000000
126	0.000000	0.000000	0.000000
127	0.000000	2839.000000	0.000000
128	0.000000	0.000000	2669.000000
129	3466.000000	0.000000	0.000000
130	0.000000	0.000000	0.000000
131	0.000000	2784.000000	0.000000
132	0.000000	0.000000	2541.000000
133	0.000000	0.000000	0.000000
134	0.000000	0.000000	0.000000
135	3593.000000	2781.000000	2465.000000
136	0.000000	0.000000	0.000000
137	0.000000	0.000000	0.000000
138	0.000000	0.000000	0.000000
139	0.000000	2628.000000	2145.000000
140	3767.000000	0.000000	0.000000
141	0.000000	0.000000	0.000000
142	0.000000	0.000000	1978.000000
143	0.000000	2346.000000	0.000000
144	0.000000	0.000000	0.000000
145	0.000000	0.000000	1874.000000
146	3546.000000	2162.000000	0.000000
147	0.000000	0.000000	1681.000000
148	0.000000	0.000000	0.000000
149	0.000000	1846.000000	1485.000000
150	0.000000	0.000000	0.000000
151	3472.000000	0.000000	1320.000000
152	0.000000	1781.000000	0.000000
153	0.000000	0.000000	1195.000000
154	0.000000	0.000000	0.000000
155	0.000000	1778.000000	1002.000000
156	3292.000000	0.000000	949.000000
157	0.000000	1599.000000	0.000000
158	0.000000	0.000000	814.000000
159	0.000000	1492.000000	769.000000
160	0.000000	0.000000	735.000000
161	3113.000000	0.000000	769.000000
162	0.000000	1490.000000	741.000000
163	0.000000	0.000000	711.000000
164	0.000000	1394.000000	730.000000
165	2802.000000	0.000000	718.000000
166	0.000000	1247.000000	0.000000
167	0.000000	0.000000	709.000000
168	0.000000	1234.000000	656.000000
169	2712.000000	1193.000000	1221.000000
170	0.000000	0.000000	573.000000
171	0.000000	1145.000000	511.000000
172	0.000000	0.000000	507.000000
173	2472.000000	1077.000000	1004.000000
174	0.000000	1079.000000	462.000000
175	0.000000	0.000000	507.000000
176	0.000000	940.000000	962.000000
177	2319.000000	789.000000	445.000000
178	0.000000	739.000000	914.000000
179	0.000000	731.000000	404.000000
180	2267.000000	682.000000	881.000000
181	0.000000	0.000000	450.000000
182	0.000000	702.000000	823.000000
183	0.000000	691.000000	448.000000
184	2448.000000	694.000000	910.000000
185	0.000000	651.000000	421.000000
186	0.000000	652.000000	874.000000
187	0.000000	1153.000000	467.000000
188	2404.000000	651.000000	833.000000
189	0.000000	605.000000	446.000000
190	0.000000	571.000000	879.000000
191	2334.000000	587.000000	437.000000
192	0.000000	586.000000	850.000000
193	0.000000	554.000000	410.000000
194	0.000000	1009.000000	757.000000
195	2185.000000	484.000000	772.000000
196	0.000000	461.000000	396.000000
197	0.000000	872.000000	726.000000
198	2126.000000	442.000000	639.000000
199	0.000000	866.000000	637.000000
200	0.000000	824.000000	651.000000
201	2040.000000	412.000000	661.000000
202	0.000000	892.000000	655.000000
203	0.000000	417.000000	689.000000
204	1904.000000	895.000000	677.000000
205	0.000000	499.000000	673.000000
206	0.000000	505.000000	770.000000
207	1734.000000	960.000000	358.000000
208	0.000000	473.000000	735.000000
209	1518.000000	491.000000	789.000000
210	0.000000	958.000000	406.000000
211	1434.000000	464.000000	763.000000
212	0.000000	871.000000	738.000000
213	1237.000000	449.000000	740.000000
214	0.000000	860.000000	365.000000
215	1123.000000	417.000000	762.000000
216	1085.000000	775.000000	718.000000
217	0.000000	702.000000	657.000000
218	1005.000000	691.000000	637.000000
219	876.000000	693.000000	631.000000
220	0.000000	320.000000	617.000000
221	788.000000	697.000000	873.000000
222	682.000000	727.000000	656.000000
223	1191.000000	662.000000	657.000000
224	634.000000	654.000000	665.000000
225	615.000000	628.000000	618.000000
226	584.000000	858.000000	637.000000
227	570.000000	630.000000	599.000000
228	495.000000	652.000000	615.000000
229	892.000000	606.000000	634.000000
230	685.000000	593.000000	658.000000
231	614.000000	557.000000	654.000000
232	667.000000	758.000000	645.000000
233	654.000000	774.000000	621.000000
234	640.000000	552.000000	638.000000
235	569.000000	529.000000	585.000000
236	842.000000	770.000000	933.000000
237	513.000000	732.000000	621.000000
238	787.000000	545.000000	621.000000
239	497.000000	546.000000	605.000000
240	748.000000	756.000000	610.000000
241	521.000000	780.000000	670.000000
242	709.000000	547.000000	638.000000
243	667.000000	556.000000	641.000000
244	688.000000	760.000000	598.000000
245	550.000000	715.000000	861.000000
246	806.000000	540.000000	610.000000
247	613.000000	616.000000	520.000000
248	596.000000	627.000000	705.000000
249	633.000000	645.000000	680.000000
250	647.000000	648.000000	594.000000
251	647.000000	830.000000	717.000000
252	636.000000	689.000000	668.000000
253	796.000000	630.000000	716.000000
254	753.000000	676.000000	606.000000
255	0.000000	27.000000	65.000000
