0	253.000000	8226.000000	28262.000000
1	148.000000	679.000000	894.000000
2	69.000000	745.000000	257.000000
3	114.000000	628.000000	1756.000000
4	102.000000	1023.000000	201.000000
5	116.000000	766.000000	979.000000
6	164.000000	809.000000	157.000000
7	156.000000	677.000000	1569.000000
8	159.000000	427.000000	231.000000
9	110.000000	654.000000	887.000000
10	93.000000	782.000000	180.000000
11	78.000000	694.000000	1726.000000
12	87.000000	622.000000	89.000000
13	114.000000	584.000000	1048.000000
14	86.000000	730.000000	143.000000
15	108.000000	919.000000	1667.000000
16	135.000000	783.000000	280.000000
17	113.000000	688.000000	497.000000
18	99.000000	749.000000	741.000000
19	82.000000	667.000000	330.000000
20	89.000000	640.000000	1479.000000
21	68.000000	716.000000	446.000000
22	78.000000	713.000000	331.000000
23	134.000000	461.000000	791.000000
24	138.000000	498.000000	251.000000
25	137.000000	777.000000	1438.000000
26	121.000000	605.000000	392.000000
27	192.000000	785.000000	358.000000
28	186.000000	834.000000	794.000000
29	134.000000	628.000000	272.000000
30	147.000000	495.000000	1431.000000
31	185.000000	692.000000	432.000000
32	113.000000	871.000000	389.000000
33	130.000000	551.000000	826.000000
34	150.000000	453.000000	192.000000
35	141.000000	685.000000	1571.000000
36	123.000000	926.000000	253.000000
37	119.000000	557.000000	894.000000
38	146.000000	463.000000	212.000000
39	203.000000	659.000000	1518.000000
40	230.000000	915.000000	195.000000
41	304.000000	541.000000	725.000000
42	301.000000	492.000000	166.000000
43	209.000000	699.000000	745.000000
44	279.000000	988.000000	360.000000
45	239.000000	555.000000	1282.000000
46	274.000000	540.000000	752.000000
47	281.000000	784.000000	298.000000
48	250.000000	1041.000000	808.000000
49	332.000000	611.000000	379.000000
50	359.000000	439.000000	1256.000000
51	290.000000	260.000000	759.000000
52	315.000000	856.000000	285.000000
53	396.000000	1001.000000	831.000000
54	392.000000	704.000000	362.000000
55	303.000000	371.000000	1231.000000
56	422.000000	262.000000	729.000000
57	437.000000	857.000000	273.000000
58	491.000000	975.000000	736.000000
59	437.000000	617.000000	355.000000
60	434.000000	426.000000	1167.000000
61	408.000000	269.000000	742.000000
62	605.000000	846.000000	339.000000
63	333.000000	929.000000	632.000000
64	540.000000	713.000000	438.000000
65	407.000000	413.000000	982.000000
66	469.000000	249.000000	860.000000
67	431.000000	695.000000	219.000000
68	519.000000	1025.000000	959.000000
69	465.000000	678.000000	120.000000
70	699.000000	520.000000	1519.000000
71	373.000000	746.000000	312.000000
72	618.000000	1076.000000	748.000000
73	693.000000	693.000000	329.000000
74	248.000000	519.000000	857.000000
75	738.000000	171.000000	711.000000
76	394.000000	192.000000	365.000000
77	298.000000	577.000000	922.000000
78	780.000000	1208.000000	304.000000
79	251.000000	665.000000	1311.000000
80	697.000000	561.000000	395.000000
81	493.000000	239.000000	687.000000
82	327.000000	536.000000	446.000000
83	912.000000	1355.000000	871.000000
84	220.000000	665.000000	841.000000
85	811.000000	618.000000	182.000000
86	534.000000	268.000000	1021.000000
87	243.000000	532.000000	159.000000
88	932.000000	1220.000000	1506.000000
89	528.000000	732.000000	180.000000
90	128.000000	607.000000	947.000000
91	1079.000000	248.000000	246.000000
92	399.000000	463.000000	1202.000000
93	326.000000	1197.000000	534.000000
94	583.000000	765.000000	612.000000
95	932.000000	636.000000	605.000000
96	359.000000	257.000000	1005.000000
97	114.000000	394.000000	575.000000
98	1008.000000	1098.000000	647.000000
99	475.000000	795.000000	963.000000
100	409.000000	630.000000	473.000000
101	531.000000	234.000000	698.000000
102	1042.000000	351.000000	855.000000
103	333.000000	1130.000000	506.000000
104	400.000000	727.000000	697.000000
105	533.000000	727.000000	852.000000
106	1022.000000	391.000000	528.000000
107	395.000000	1020.000000	675.000000
108	378.000000	685.000000	806.000000
109	555.000000	682.000000	502.000000
110	1106.000000	253.000000	804.000000
111	428.000000	343.000000	468.000000
112	427.000000	927.000000	1003.000000
113	537.000000	740.000000	324.000000
114	1105.000000	707.000000	1082.000000
115	508.000000	332.000000	197.000000
116	355.000000	929.000000	1068.000000
117	647.000000	848.000000	246.000000
118	1099.000000	768.000000	969.000000
119	451.000000	253.000000	318.000000
120	197.000000	341.000000	690.000000
121	803.000000	867.000000	373.000000
122	838.000000	808.000000	617.000000
123	1023.000000	770.000000	326.000000
124	144.000000	380.000000	428.000000
125	279.000000	822.000000	399.000000
126	762.000000	782.000000	314.000000
127	813.000000	680.000000	388.000000
128	1021.000000	336.000000	318.000000
129	131.000000	818.000000	391.000000
130	334.000000	735.000000	280.000000
131	775.000000	644.000000	289.000000
132	822.000000	827.000000	375.000000
133	1160.000000	609.000000	220.000000
134	129.000000	610.000000	395.000000
135	345.000000	823.000000	236.000000
136	792.000000	649.000000	359.000000
137	775.000000	572.000000	192.000000
138	1173.000000	761.000000	340.000000
139	171.000000	714.000000	156.000000
140	611.000000	543.000000	254.000000
141	526.000000	612.000000	223.000000
142	1453.000000	649.000000	210.000000
143	537.000000	599.000000	192.000000
144	136.000000	539.000000	237.000000
145	751.000000	629.000000	222.000000
146	1186.000000	790.000000	199.000000
147	606.000000	622.000000	288.000000
148	642.000000	608.000000	152.000000
149	242.000000	401.000000	351.000000
150	271.000000	595.000000	158.000000
151	833.000000	672.000000	353.000000
152	921.000000	636.000000	160.000000
153	1067.000000	619.000000	381.000000
154	169.000000	585.000000	161.000000
155	362.000000	600.000000	441.000000
156	857.000000	566.000000	183.000000
157	967.000000	565.000000	424.000000
158	1105.000000	595.000000	227.000000
159	183.000000	560.000000	412.000000
160	362.000000	591.000000	262.000000
161	910.000000	555.000000	453.000000
162	869.000000	632.000000	224.000000
163	1169.000000	512.000000	418.000000
164	219.000000	591.000000	299.000000
165	318.000000	588.000000	429.000000
166	910.000000	645.000000	317.000000
167	788.000000	490.000000	349.000000
168	1216.000000	509.000000	380.000000
169	198.000000	499.000000	340.000000
170	320.000000	527.000000	374.000000
171	909.000000	466.000000	379.000000
172	723.000000	442.000000	382.000000
173	1142.000000	517.000000	343.000000
174	273.000000	522.000000	378.000000
175	424.000000	522.000000	348.000000
176	760.000000	447.000000	384.000000
177	1340.000000	490.000000	400.000000
178	460.000000	504.000000	410.000000
179	181.000000	511.000000	375.000000
180	1048.000000	561.000000	354.000000
181	695.000000	576.000000	360.000000
182	1025.000000	558.000000	359.000000
183	303.000000	531.000000	341.000000
184	506.000000	584.000000	359.000000
185	894.000000	566.000000	387.000000
186	1289.000000	551.000000	342.000000
187	425.000000	542.000000	408.000000
188	361.000000	495.000000	371.000000
189	1144.000000	509.000000	389.000000
190	735.000000	515.000000	475.000000
191	1045.000000	574.000000	408.000000
192	409.000000	497.000000	374.000000
193	536.000000	487.000000	368.000000
194	927.000000	484.000000	436.000000
195	1219.000000	530.000000	377.000000
196	581.000000	525.000000	499.000000
197	465.000000	523.000000	436.000000
198	978.000000	518.000000	455.000000
199	1350.000000	536.000000	435.000000
200	644.000000	596.000000	505.000000
201	354.000000	649.000000	517.000000
202	1368.000000	567.000000	476.000000
203	1104.000000	558.000000	432.000000
204	550.000000	562.000000	540.000000
205	1195.000000	581.000000	469.000000
206	1162.000000	598.000000	483.000000
207	715.000000	570.000000	469.000000
208	1273.000000	579.000000	565.000000
209	1157.000000	594.000000	496.000000
210	876.000000	611.000000	528.000000
211	1440.000000	600.000000	519.000000
212	1192.000000	567.000000	522.000000
213	1090.000000	557.000000	499.000000
214	1528.000000	515.000000	560.000000
215	1166.000000	561.000000	559.000000
216	1431.000000	573.000000	491.000000
217	1298.000000	525.000000	610.000000
218	1195.000000	574.000000	572.000000
219	1709.000000	611.000000	606.000000
220	1097.000000	609.000000	652.000000
221	1521.000000	585.000000	728.000000
222	1345.000000	567.000000	578.000000
223	1609.000000	525.000000	714.000000
224	1481.000000	450.000000	601.000000
225	1659.000000	532.000000	669.000000
226	1573.000000	516.000000	620.000000
227	1725.000000	572.000000	771.000000
228	1462.000000	590.000000	676.000000
229	1915.000000	631.000000	742.000000
230	1675.000000	634.000000	681.000000
231	1734.000000	560.000000	707.000000
232	1666.000000	561.000000	702.000000
233	1542.000000	575.000000	682.000000
234	1749.000000	648.000000	682.000000
235	1328.000000	629.000000	577.000000
236	1552.000000	596.000000	615.000000
237	1380.000000	661.000000	559.000000
238	1267.000000	643.000000	676.000000
239	1044.000000	613.000000	570.000000
240	1016.000000	593.000000	626.000000
241	870.000000	559.000000	514.000000
242	781.000000	632.000000	479.000000
243	759.000000	667.000000	494.000000
244	705.000000	550.000000	371.000000
245	633.000000	614.000000	403.000000
246	628.000000	571.000000	308.000000
247	530.000000	601.000000	367.000000
248	587.000000	624.000000	259.000000
249	610.000000	628.000000	353.000000
250	686.000000	688.000000	281.000000
251	646.000000	655.000000	232.000000
252	579.000000	613.000000	245.000000
253	666.000000	632.000000	194.000000
254	643.000000	605.000000	251.000000
255	3147.000000	246.000000	610.000000
